Item_ID,Item_Name1,Department__,Major_Dept,Category,Sub_Category
61115         ,GOUDA (DUTCH),61,CHEESE,GOUDA,GOUDA-IMPORTED
61346         ,MIMOLETTE YOUNG (FRANCE),61,CHEESE,GOUDA,GOUDA-IMPORTED
61867         ,COLBY JACK,61,CHEESE,JACK,JACK-DOMESTIC
61429         ,GERMAN RHINETTE AGED W APPLE CIDER,61,CHEESE,ACCOMPANIMENTS,ACCOMPANIMENTS-MISC
61253         ,WENDSELYDALE W/BLUBRRY (ENGLAND),61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61598         ,WHITE STILTON W/ BLUEBERRIES,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61161         ,SHREDDED PARMESAN,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61209         ,PARMESAN FLAKES,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61458         ,SHREDDED ITALIAN MIX,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61459         ,SHREDDED MOZZARELLA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61153         ,SHREDDED ASIAGO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61647         ,LEYDEN W/ CUMMIN SEED (DUTCH),61,CHEESE,GOUDA,GOUDA-IMPORTED
61841         ,MASCARPONE OLIVE TAPENADE TORTA,61,CHEESE,VALUE ADDED,VALUE ADDED-TORTAS
61208         ,UMBRIACONE (VENETO ITALY),61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61206         ,SOTTOCENERE W TRUFFLES,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61055         ,COTSWOLD ONION,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61492         ,GOUDA W/ TRUFFLES (HOLLAND),61,CHEESE,GOUDA,GOUDA-IMPORTED
61450         ,SMOKED GOUDA W/ CHILI PEPPER,61,CHEESE,GOUDA,GOUDA-IMPORTED
61053         ,WENSLEYDALE W CRANBERRY (ENGLAND),61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61405         ,PESTO DUTCH GOUDA,61,CHEESE,GOUDA,GOUDA-IMPORTED
61340         ,VENTO D ESTATE,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61154         ,WENSLEYDALE WITH HONEY & FIG,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61621         ,RED DRAGON W/ MUSTARD,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61437         ,MUENSTER CABOT,61,CHEESE,JACK,JACK-DOMESTIC
61274         ,MASCARPONE & PESTO TORTA,61,CHEESE,VALUE ADDED,VALUE ADDED-TORTAS
61225         ,PEPPERONCINO ASIAGO W/ RED PEPPER,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61006         ,DOMESTIC ASIAGO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61071         ,PRIMA DONNA (DUTCH),61,CHEESE,GOUDA,GOUDA-IMPORTED
61072         ,OLD AMSTERDAM AGED GOUDA (DUTCH),61,CHEESE,GOUDA,GOUDA-IMPORTED
61084         ,IRISH VINTAGE CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61091         ,TETILLA (SPAIN),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61094         ,MAHON (MILD SPANISH COW CHEESE),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61096         ,SWISS RACLETTE,61,CHEESE,SWISS,SWISS-IMPORTED
61116         ,PORT SALUT (FRANCE),61,CHEESE,BRIE,BRIE-IMPORTED
61121         ,NEW ZEALAND VINTAGE CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61128         ,SORESINA PROVOLONE,61,CHEESE,PROVOLONE,PROVOLONE-HARD
61132         ,OLD QUEBEC RESERVE 7 YR CHDDR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61133         ,DOMESTIC PARMESAN,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61149         ,MONTEREY JACK,61,CHEESE,JACK,JACK-DOMESTIC
61156         ,STELLA FONTINELLA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61163         ,STELLA ASIAGO MELLOW,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61164         ,EXTRA SHARP STELLA ASIAGO BLACK WAX,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61504         ,STILTON W/CRANBERRIES (ENGLAND),61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61763         ,GRATED PARMESAN & ROMANO BLEND,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61460         ,CAESAR BLEND FLAKES,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61584         ,SHREDDED PARMESAN & PECORINO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61629         ,CAHILLS IRISH CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61251         ,LENORA SPANISH GOAT CHEESE,61,CHEESE,GOAT,GOAT-IMPORTED
61481         ,PECORINO MELA E WISKEY,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61231         ,BUFALA MOZZARELLA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61321         ,FROMAGER DAFFINOIS W GARLIC&HRB,61,CHEESE,BRIE,BRIE-IMPORTED
61146         ,FRENCH BRIE W PEPPERS,61,CHEESE,BRIE,BRIE-IMPORTED
61145         ,FRENCH BRIE W HERBS,61,CHEESE,BRIE,BRIE-IMPORTED
61068         ,CHAMPIGNON MUSHROOM BRIE,61,CHEESE,BRIE,BRIE-IMPORTED
61563         ,BONIFAZ W/ WILD PORCINI & CHANTE,61,CHEESE,BRIE,BRIE-IMPORTED
61057         ,ST ANDRE FRENCH TRIPLE CRȍE,61,CHEESE,BRIE,BRIE-IMPORTED
61059         ,SUPREME BRIE (FRANCE),61,CHEESE,BRIE,BRIE-IMPORTED
61060         ,DELICE DE BOURGOGNE MINI TRIPLE CREME,61,CHEESE,BRIE,BRIE-IMPORTED
61124         ,FRENCH DOUBLE CREME BRIE,61,CHEESE,BRIE,BRIE-IMPORTED
61217         ,BELLETOILE TRIPLE CREAM BRIE,61,CHEESE,BRIE,BRIE-IMPORTED
X61476        ,DELICE GRAND CAMEMBERT,61,CHEESE,BRIE,BRIE-IMPORTED
61569         ,FOUGERUS (ARTISINAL BRIE),61,CHEESE,BRIE,BRIE-IMPORTED
61704         ,DELICE DE BOURGOGNE,61,CHEESE,BRIE,BRIE-IMPORTED
61717         ,BRIE DE NANGIS (FRANCE),61,CHEESE,BRIE,BRIE-IMPORTED
61778         ,SAINT ANGEL TRIPLE CREME,61,CHEESE,BRIE,BRIE-IMPORTED
61963         ,MT. TAM COWGIRL CREAMY,61,CHEESE,BRIE,BRIE-DOMESTIC
61299         ,FROMAGER DAFFINOIS (FRANCE),61,CHEESE,BRIE,BRIE-IMPORTED
61270         ,BURRATA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61354         ,BRIE DE MEAUX,61,CHEESE,BRIE,BRIE-IMPORTED
61105         ,WISCONSIN WHITE CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61347         ,VACHERIN FRIBOURGEOIS (SWTZRLND),61,CHEESE,SWISS,SWISS-IMPORTED
61503         ,MONTCHEVRE GOAT BLUE,61,CHEESE,GOAT,GOAT-DOMESTIC
61061         ,SHEEP BRIE (FRANCE),61,CHEESE,BRIE,BRIE-IMPORTED
61930         ,TUSCAN HERB FONTINA,61,CHEESE,DOMESTIC,DOMESTIC-SUPPLE
61416         ,ORGANIC ROGUE RIVER BLUE,61,CHEESE,BLUE,BLUE DOMESTIC
61119         ,STILTON (ENGLISH BLUE CHEESE),61,CHEESE,BLUE,BLUE IMPORTED
61194         ,GREAT HILL BLUE,61,CHEESE,BLUE,BLUE DOMESTIC
61282         ,FOURME DAMBERT (FRANCE),61,CHEESE,BLUE,BLUE IMPORTED
61497         ,SMOKEY BLUE SMOKED IN HAZELNUT,61,CHEESE,BLUE,BLUE DOMESTIC
61579         ,POINT REYES BLUE,61,CHEESE,BLUE,BLUE IMPORTED
61304         ,GRAFTON VERMONT CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61300         ,SOCIETE ROQUEFORT (FRANCE),61,CHEESE,BLUE,BLUE IMPORTED
61301         ,PAPILLION ROQUEFORT,61,CHEESE,BLUE,BLUE IMPORTED
X61557        ,EWES BLUE (OLD CHATHAM),61,CHEESE,BLUE,BLUE DOMESTIC
61054         ,WHITE STILTON W APRCTS (ENGLAND),61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61532         ,STILTON WITH MANGO AND GINGER,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61140         ,BARELY BUZZED CHEESE,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61713         ,DALMATIA FIG SPREAD BY LB,61,CHEESE,ACCOMPANIMENTS,ACCOMPANIMENTS-JAMS
61435         ,PUMPKIN GOUDA,61,CHEESE,GOUDA,GOUDA-IMPORTED
61204         ,LE ROULE GARLIC AND HERBS,61,CHEESE,GOAT,GOAT-IMPORTED
61791         ,SAO MIGUEL (AGED 9 MONTHS),61,CHEESE,PORTUGESE,PORTUGESE-SUPPLE
61199         ,FROMAGER DAFFINIOS CHAMPAGNIER,61,CHEESE,BRIE,BRIE-IMPORTED
X61214        ,FROMAGE D'AFFINIOS RED CHILI,61,CHEESE,BRIE,BRIE-IMPORTED
61783         ,VANITA PROVOLONE,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-PROVOLONE
61757         ,VERMONT WHITE SHARP CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61754         ,XTRA SHARP CANADIAN YLLW CHDDR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61756         ,VERMONT YELLOW SHARP CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61771         ,BAVARIAN BRIE WITH HERBS,61,CHEESE,BRIE,BRIE-IMPORTED
61773         ,BAVARIAN BRIE W/GREEN PEPPERCRNS,61,CHEESE,GERMAN,GERMAN-SOFT RIPENED
61797         ,HENNINGS PINA COLADA CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61960         ,PROVOLONE W/ PEPPERONI,61,CHEESE,CHARCUTTERIE,CHARCUTTERIE-SLICED
61995         ,ITLN FONTINA & PROSCIUTTO ROLLS,61,CHEESE,CHARCUTTERIE,CHARCUTTERIE-SLICED
61580         ,PICANDOU (GOAT MILK),61,CHEESE,GOAT,GOAT-IMPORTED
61787         ,BEEMSTER SIGNATURE,61,CHEESE,GOUDA,GOUDA-IMPORTED
61331         ,CARAMEL RUBBED AGED GOUDA,61,CHEESE,GOUDA,GOUDA-DOMESTIC
61075         ,GRAYSON,61,CHEESE,BRIE,BRIE-DOMESTIC
X61192        ,BAYLEY HAZEN BLUE,61,CHEESE,BLUE,BLUE DOMESTIC
61801         ,CHOCOLATE & PEAR BAKED RICOTTA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61127         ,LE WAUREUMONT (COW MILK),61,CHEESE,BRIE,BLUE IMPORTED
61794         ,WOODRIVER APPLEWOOD SMOKED CHDDR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61965         ,GOURMINO CAVE AGED GRUYERE,61,CHEESE,SWISS,SWISS-IMPORTED
61885         ,BELLA VITANO BALSAMIC,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61886         ,BELLA VITANO MERLOT,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61888         ,BELLA VITANO ESPRESSO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61137         ,ROSEY GOAT (SPAIN),61,CHEESE,GOAT,GOAT-IMPORTED
61085         ,JARLSBERG,61,CHEESE,SWISS,SWISS-IMPORTED
61086         ,JARLSBERG LITE (NORWAY),61,CHEESE,SWISS,SWISS-IMPORTED
61166         ,MAASDAM (DUTCH JARLSBERG),61,CHEESE,SWISS,SWISS-IMPORTED
61655         ,LAPPI (FINLAND),61,CHEESE,SWISS,SWISS-EMMENTHAL
61590         ,PECORINO DI AMATRICE,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61180         ,PECORINO CALABRESE CROTONESSE,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61994         ,SHREDDED RICOTTA SALATA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61948         ,HABANERO& LIME FONTINA,61,CHEESE,DOMESTIC,DOMESTIC-SUPPLE
61878         ,BELGIOIOSO DOMESTIC FONTINA,61,CHEESE,DOMESTIC,DOMESTIC-SUPPLE
61967         ,WOODRIVER ROASTED PEPPER & PEPPERCORN CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61158         ,DOMESTIC PEPATO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61066         ,WALNUT GOURMADIS,61,CHEESE,FRENCH,FRENCH-SPREADABLE
61363         ,CRUMBLED FETA,61,CHEESE,FETA,FETA-DOMESTIC
61439         ,FETA SALAD TOPPER,61,CHEESE,FETA,FETA-DOMESTIC
61567         ,GOUDA W/ SUNDRIED TOMATOES &OLIVES,61,CHEESE,GOUDA,GOUDA-IMPORTED
61889         ,BELLAVITANO GOLD,61,CHEESE,DOMESTIC,DOMESTIC-ITALIAN STYLE
61625         ,APPLE CINNAMON CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61623         ,HENNINGS TEQUILA LIME CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61018         ,LOCATELLI ROMANO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61020         ,RICOTTA SALATA (ITALY),61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61024         ,FIORE DI SARDEGNA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61025         ,CROTONESE PECORINO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61829         ,PECORINO CON PEPE,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61828         ,PECORINO PEPPERONCINO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61062         ,ISTARA OSSAU IRATY (FRANCE),61,CHEESE,SWISS,SWISS-IMPORTED
61063         ,FRENCH FETA,61,CHEESE,FETA,FETA-IMPORTED
61064         ,ETORKI OSSAU IRATY,61,CHEESE,SWISS,SWISS-IMPORTED
61089         ,MANCHEGO AGED 6 MONTHS (SPAIN),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61093         ,MANCHEGO AGED 12 MONTHS (SPAIN),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61109         ,BULGARIAN FETA,61,CHEESE,FETA,FETA-IMPORTED
61110         ,DOMESTIC FETA,61,CHEESE,FETA,FETA-DOMESTIC
61112         ,MANOURI (GREECE),61,CHEESE,FETA,FETA-IMPORTED
61118         ,GREEK FETA,61,CHEESE,FETA,FETA-IMPORTED
61131         ,LAMB CHOPPER,61,CHEESE,GOUDA,GOUDA-DOMESTIC
61134         ,PECORINO ROMANO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61168         ,THREE PIGS CAMPAGNE PATE,61,CHEESE,CHARCUTTERIE,CHARCUTTERIE-PATE
61176         ,THREE PIGS DUCK MOUSSE,61,CHEESE,CHARCUTTERIE,CHARCUTTERIE-PATE
61200         ,PECORINO FOGLIE NOCE,61,CHEESE,ITALIAN,ITALIAN-SUPPLE
61203         ,CACIO DE ROMA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61229         ,SICILIAN PRIMO SALE,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61238         ,GRATED LOCATELLI ROMANO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61239         ,GRATED PECORINO ROMANO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61246         ,PETIT BASQUE (FRANCE),61,CHEESE,SWISS,SWISS-IMPORTED
61366         ,BAKED RICOTTA (ITALY),61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61374         ,AGED PECORINO TUSCANO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61424         ,FIORE SARDO D.O.P.,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61427         ,FRESH SHEEP RICOTTA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61445         ,GRAND CRU (AGED SHEEP PARMIGIANA),61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61135         ,PECORINO TOSCANO D.O.P YOUNG,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61643         ,MOLITERNO (ITALY),61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61927         ,CRUMBLED RICOTTA SALATA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61891         ,SHREDDED LOCATELLI ROMANO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61230         ,SICILIAN PRIMO SALE W/ BLK PEPPER,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61372         ,AGED SICILIAN PEPATO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61152         ,SHREDDED ROMANO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-GRATED
61534         ,PRIMO SALE W/ OLIVES,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61634         ,MOLITERNO AL TARTUFO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61415         ,PRIMO SALE W/ CHILI PEPPERS,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61322         ,BRIN DAMOUR (FRANCE),61,CHEESE,BRIE,BRIE-IMPORTED
61330         ,DALMATIA PLUM SPREAD,61,CHEESE,ACCOMPANIMENTS,ACCOMPANIMENT-JAMS
61314         ,SLICED PEPPERONI,61,CHEESE,CHARCUTTERIE,CHARCUTTERIE-SLICED
61898         ,DALMATIA QUINCE SPREAD,61,CHEESE,ACCOMPANIMENTS,ACCOMPANIMENTS-JAMS
61892         ,BELLA VITANO CONGNAC,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61982         ,QUICKIES FARMHOUSE CHEDDAR,61,CHEESE,ENGLISH,ENGLISH-CHEDDAR
61513         ,GOURMINO LE GRUYERE AGED 6 MNTHS,61,CHEESE,SWISS,SWISS-IMPORTED
61550         ,UR-EICHE (OLD OAK),61,CHEESE,SWISS,SWISS-IMPORTED
61973         ,MECOX BAY SIGIT,61,CHEESE,DOMESTIC,DOMESTIC-SUPPLE
61977         ,MECOX BAY SHAWONDASEE,61,CHEESE,DOMESTIC,DOMESTIC-SUPPLE
61069         ,ABBAYE DE BELLOC,61,CHEESE,SWISS,SWISS-IMPORTED
61097         ,APPENZELLER (SWITZERLAND),61,CHEESE,SWISS,SWISS-IMPORTED
61098         ,TETE DE MOINE  (SWITZERLAND),61,CHEESE,SWISS,SWISS-IMPORTED
61143         ,FRENCH RACLETTE RAW MILK,61,CHEESE,SWISS,SWISS-IMPORTED
61144         ,MORBIER RAW MILK (FRANCE),61,CHEESE,BRIE,BRIE-IMPORTED
61207         ,CACIOVALLO SILANO D.O.P,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61236         ,TOMME DE SAVIOE (FRANCE),61,CHEESE,SWISS,SWISS-IMPORTED
61245         ,PIAVE VECCHIO (ITALY),61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61297         ,COMTE FRENCH GRUYERE,61,CHEESE,SWISS,SWISS-IMPORTED
61305         ,SWISS GRUYERE,61,CHEESE,SWISS,SWISS-IMPORTED
61306         ,CAVE AGED GRUYERE (SWISS),61,CHEESE,SWISS,SWISS-IMPORTED
61317         ,KEENS FARMHOUSE CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61349         ,EXTRA SHARP RAW MILK NY CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61413         ,BEUAFORT (FRENCH GRUYERE),61,CHEESE,SWISS,SWISS-IMPORTED
61421         ,LETIVAZ (GRUYERE),61,CHEESE,SWISS,SWISS-IMPORTED
61472         ,JURANIMO (FRANCE),61,CHEESE,SWISS,SWISS-IMPORTED
61479         ,BOORENKAAS (HOLLAND),61,CHEESE,GOUDA,GOUDA-YOUNG
61486         ,TUMA PERSA (ITALY),61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61893         ,COASTAL  ENGLISH CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR IMPORTED
61928         ,RAGUSANO D.O.P. (CACCIOCAVALLO),61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61268         ,5 YEAR OLD GOUDA,61,CHEESE,GOUDA,GOUDA-IMPORTED
61147         ,BLEU D'AVERGNE (FRANCE),61,CHEESE,BLUE,BLUE IMPORTED
61324         ,MIMOLETTE AGED (FRANCE),61,CHEESE,GOUDA,GOUDA-IMPORTED
61512         ,VALLEY SHEPARD MORE BEER,61,CHEESE,GOAT,GOAT-DOMESTIC
61689         ,UNICA CAVE AGED GOAT CHEESE,61,CHEESE,GOAT,GOAT-IMPORTED
61509         ,VALLEY SHEPARD VERIGOAT,61,CHEESE,DOMESTIC,DOMESTIC-GOAT
61240         ,RAW MILK MANCHEGO (SPAIN),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61411         ,RONCAL (SPAIN),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61872         ,SERPA (PORTUGAL),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61101         ,VALLEY SHEPARD PEPATO,61,CHEESE,GOAT,GOAT-DOMESTIC
61705         ,CRUMBLED GREEK FETS,61,CHEESE,FETA,FETA-IMPORTED
61620         ,MITICA BLUE CHEESE,61,CHEESE,BLUE,BLUE IMPORTED
61728         ,YOUNG TRUFFLE PECORINO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61919         ,CROATIA PASKI SIR,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61983         ,WENSLEYDALE WITH LEMON & HONEY,61,CHEESE,ACCOMPANIMENTS,ACCOMPANIMENTS-HONEY
61954         ,STILTON W/ STRAWBERRIES,61,CHEESE,ENGLISH,ENGLISH-FLAVORED
61744         ,ORGANIC BRIE,61,CHEESE,BRIE,BRIE-IMPORTED
61333         ,FIG CAKE W/ ALMONDS (SPAIN),61,CHEESE,ACCOMPANIMENTS,ACCOMPANIMENTS-NUTS
61996         ,BACON CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61987         ,DRAGONS BREATH CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61997         ,ITALIAN SUNSET CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
X61855        ,OREGON BLUE CHEESE,61,CHEESE,BLUE,BLUE DOMESTIC
61864         ,CABOT CLOTHBOUND CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61102         ,KOKOS COCONUT GOUDA,61,CHEESE,GOUDA,GOUDA-IMPORTED
61946         ,BELGIOIOSO VINO ROSSO,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61942         ,BELGIOIOSO BALSAMIC CIPOLLINI,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-DOMESTIC
61936         ,HARISSA RUBBED FONTINA,61,CHEESE,ITALIAN TYPE,ITALIAN TYPE-IMPORTED
61850         ,KANAAL AGED GOUD,61,CHEESE,GOUDA,GOUDA-DOMESTIC
61552         ,WOOD RIVER SMKD PEPPERONCINI,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61558         ,JALAPENO MUENSTER,61,CHEESE,JACK,JACK-DOMESTIC
61148         ,PEPPER JACK,61,CHEESE,JACK,JACK-DOMESTIC
61591         ,CAVE MAN BLUE CHEESE,61,CHEESE,BLUE,BLUE DOMESTIC
61991         ,WOOD RIVER GARLIC CHIPOTLE,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61856         ,WOODRIVER APLWD SMD SS CHDDR,61,CHEESE,DOMESTIC,DOMESTIC-CHEDDAR
61788         ,WOOD RIVER MANGO HABANERO,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61795         ,WOOD RIVER ESPRESSO BRAVA,61,CHEESE,DOMESTIC,DOMESTIC-CHEDDAR
61777         ,WOOD RIVER HERBS PROVENCE,61,CHEESE,DOMESTIC,DOMESTIC-CHEDDAR
61784         ,WOOD RIVER PESTO CHEDDAR,61,CHEESE,DOMESTIC,DOMESTIC-CHEDDAR
61779         ,BLACK TRUFFLE CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61539         ,SMOKED GOAT GOUDA,61,CHEESE,GOUDA,GOUDA-IMPORTED
61653         ,BRUDER BASIL,61,CHEESE,ACCOMPANIMENTS,ACCOMPANIMENTS-MISC
61247         ,MANCHEGO AGED 3 MONTHS,61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61092         ,CAMPO DE MONTALBAN (SPAIN),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61090         ,CABRALES (SPAIN),61,CHEESE,BLUE,BLUE IMPORTED
61464         ,VALDEON PICON (SPANISH BLUE),61,CHEESE,BLUE,BLUE IMPORTED
61776         ,CHAMPIGNON W/ GREEN PEPPER,61,CHEESE,BRIE,BRIE-IMPORTED
61656         ,CRANBERRY CHIPOTLE CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61652         ,PUMPKIN SPICE CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61654         ,CRANBERRY CHEDDAR,61,CHEESE,CHEDDAR,CHEDDAR-DOMESTIC
61083         ,GOAT GOUDA (DUTCH),61,CHEESE,GOUDA,GOUDA-IMPORTED
61095         ,GARROTXA (SPANISH GOAT CHEESE),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
61129         ,MIDNIGHT MOON,61,CHEESE,GOUDA,GOUDA-DOMESTIC
61130         ,HUMBOLT FOG,61,CHEESE,GOAT,GOAT-DOMESTIC
61288         ,GJETOST NORWEGIAN GOAT CHEESE,61,CHEESE,SWISS,SWISS-IMPORTED
61308         ,PETIT BILLY,61,CHEESE,GOAT,GOAT-IMPORTED
61309         ,VALENCAY,61,CHEESE,GOAT,GOAT-IMPORTED
61323         ,CHABIS FUEILLE (FRANCE),61,CHEESE,GOAT,GOAT-IMPORTED
X61325        ,FLORETTE GOAT BRIE (FRANCE),61,CHEESE,BRIE,BRIE-IMPORTED
61353         ,CORNILLY,61,CHEESE,GOAT,GOAT-IMPORTED
61431         ,ST. MAURE,61,CHEESE,BRIE,BRIE-IMPORTED
61432         ,SELLES SUR CHERVE,61,CHEESE,GOAT,GOAT-IMPORTED
61433         ,MONTENEBRO (SPANISH GOAT),61,CHEESE,SPANISH TYPE,SPANISH TYPE-IMPORTED
